id,user_id,total_amount,created_at
2672,3028,80000,2026-01-18 20:34:04
2673,347,470000,2026-01-18 20:34:04
2674,516,470000,2026-01-18 20:34:04
2675,1102,330000,2026-01-18 20:34:04
2676,6772,200000,2026-01-18 20:34:04
2677,272,380000,2026-01-18 20:34:04
2678,88,330000,2026-01-18 20:34:04
2679,8092,110000,2026-01-18 20:34:04
2680,4173,310000,2026-01-18 20:34:04
2681,162,350000,2026-01-18 20:34:04
2682,6137,110000,2026-01-18 20:34:04
2683,4376,210000,2026-01-18 20:34:04
2684,4847,500000,2026-01-18 20:34:04
2685,5422,370000,2026-01-18 20:34:04
2686,450,250000,2026-01-18 20:34:04
2687,5438,40000,2026-01-18 20:34:04
2688,8881,410000,2026-01-18 20:34:04
2689,2242,440000,2026-01-18 20:34:04
2690,9841,360000,2026-01-18 20:34:04
2691,9984,140000,2026-01-18 20:34:04
2692,6216,440000,2026-01-18 20:34:04
2693,5745,140000,2026-01-18 20:34:04
2694,1445,160000,2026-01-18 20:34:04
2695,3743,100000,2026-01-18 20:34:04
2696,9566,410000,2026-01-18 20:34:04
2697,4172,170000,2026-01-18 20:34:04
2698,1969,100000,2026-01-18 20:34:04
2699,4575,340000,2026-01-18 20:34:04
2700,7500,460000,2026-01-18 20:34:04
2701,9898,50000,2026-01-18 20:34:04
2702,135,380000,2026-01-18 20:34:04
2703,4407,160000,2026-01-18 20:34:04
2704,4399,400000,2026-01-18 20:34:04
2705,8897,50000,2026-01-18 20:34:04
2706,2558,130000,2026-01-18 20:34:04
2707,8174,420000,2026-01-18 20:34:04
2708,4086,370000,2026-01-18 20:34:04
2709,2986,430000,2026-01-18 20:34:04
2710,1565,290000,2026-01-18 20:34:04
2711,7551,370000,2026-01-18 20:34:04
2712,5937,210000,2026-01-18 20:34:04
2713,8816,450000,2026-01-18 20:34:04
2714,6604,190000,2026-01-18 20:34:04
2715,1621,260000,2026-01-18 20:34:04
2716,1443,280000,2026-01-18 20:34:04
2717,6529,440000,2026-01-18 20:34:04
2718,6409,290000,2026-01-18 20:34:04
2719,6447,60000,2026-01-18 20:34:04
2720,849,470000,2026-01-18 20:34:04
2721,4443,180000,2026-01-18 20:34:04
2722,4048,470000,2026-01-18 20:34:04
2723,5837,70000,2026-01-18 20:34:04
2724,369,470000,2026-01-18 20:34:04
2725,2543,10000,2026-01-18 20:34:04
2726,3186,230000,2026-01-18 20:34:04
2727,4896,290000,2026-01-18 20:34:04
2728,8475,380000,2026-01-18 20:34:04
2729,3186,60000,2026-01-18 20:34:04
2730,6607,10000,2026-01-18 20:34:04
2731,2253,100000,2026-01-18 20:34:04
2732,1243,490000,2026-01-18 20:34:04
2733,4518,170000,2026-01-18 20:34:04
2734,7195,290000,2026-01-18 20:34:04
2735,3290,20000,2026-01-18 20:34:04
2736,8188,360000,2026-01-18 20:34:04
2737,4309,190000,2026-01-18 20:34:04
2738,1532,190000,2026-01-18 20:34:04
2739,7679,20000,2026-01-18 20:34:04
2740,3405,230000,2026-01-18 20:34:04
2741,6918,120000,2026-01-18 20:34:04
2742,793,80000,2026-01-18 20:34:04
2743,6551,270000,2026-01-18 20:34:04
2744,3344,300000,2026-01-18 20:34:04
2745,9605,150000,2026-01-18 20:34:04
2746,9900,250000,2026-01-18 20:34:04
2747,5708,420000,2026-01-18 20:34:04
2748,5862,460000,2026-01-18 20:34:04
2749,9839,460000,2026-01-18 20:34:04
2750,4401,170000,2026-01-18 20:34:04
2751,6093,90000,2026-01-18 20:34:04
2752,3363,470000,2026-01-18 20:34:04
2753,1042,80000,2026-01-18 20:34:04
2754,2148,460000,2026-01-18 20:34:04
2755,5290,380000,2026-01-18 20:34:04
2756,768,490000,2026-01-18 20:34:04
2757,4721,330000,2026-01-18 20:34:04
2758,7494,410000,2026-01-18 20:34:04
2759,5558,30000,2026-01-18 20:34:04
2760,6515,130000,2026-01-18 20:34:04
2761,8510,10000,2026-01-18 20:34:04
2762,5001,10000,2026-01-18 20:34:04
2763,2996,250000,2026-01-18 20:34:04
2764,6792,470000,2026-01-18 20:34:04
2765,7934,180000,2026-01-18 20:34:04
2766,5151,180000,2026-01-18 20:34:04
2767,8619,400000,2026-01-18 20:34:04
2768,3115,460000,2026-01-18 20:34:04
2769,2760,10000,2026-01-18 20:34:04
2770,9614,250000,2026-01-18 20:34:04
2771,4226,370000,2026-01-18 20:34:04
2772,9275,30000,2026-01-18 20:34:04
2773,7253,260000,2026-01-18 20:34:04
2774,1470,270000,2026-01-18 20:34:04
2775,547,20000,2026-01-18 20:34:04
2776,4233,120000,2026-01-18 20:34:04
2777,3905,460000,2026-01-18 20:34:04
2778,1496,360000,2026-01-18 20:34:04
2779,2667,160000,2026-01-18 20:34:04
2780,8934,320000,2026-01-18 20:34:04
2781,1512,300000,2026-01-18 20:34:04
2782,665,380000,2026-01-18 20:34:04
2783,8968,310000,2026-01-18 20:34:04
2784,4040,150000,2026-01-18 20:34:04
2785,5785,210000,2026-01-18 20:34:04
2786,7628,20000,2026-01-18 20:34:04
2787,3081,400000,2026-01-18 20:34:04
2788,2196,250000,2026-01-18 20:34:04
2789,3094,350000,2026-01-18 20:34:04
2790,7331,70000,2026-01-18 20:34:04
2791,6610,450000,2026-01-18 20:34:04
2792,9893,280000,2026-01-18 20:34:04
2793,6882,500000,2026-01-18 20:34:04
2794,3727,290000,2026-01-18 20:34:04
2795,9589,440000,2026-01-18 20:34:04
2796,7811,90000,2026-01-18 20:34:04
2797,3617,250000,2026-01-18 20:34:04
2798,3794,440000,2026-01-18 20:34:04
2799,6824,220000,2026-01-18 20:34:04
2800,2685,330000,2026-01-18 20:34:04
2801,6138,430000,2026-01-18 20:34:04
2802,8340,200000,2026-01-18 20:34:04
2803,3669,180000,2026-01-18 20:34:04
2804,3695,470000,2026-01-18 20:34:04
2805,6872,230000,2026-01-18 20:34:04
2806,7051,180000,2026-01-18 20:34:04
2807,5445,200000,2026-01-18 20:34:04
2808,923,250000,2026-01-18 20:34:04
2809,9716,150000,2026-01-18 20:34:04
2810,5712,80000,2026-01-18 20:34:04
2811,212,410000,2026-01-18 20:34:04
2812,356,260000,2026-01-18 20:34:04
2813,7676,190000,2026-01-18 20:34:04
2814,4208,350000,2026-01-18 20:34:04
2815,3712,380000,2026-01-18 20:34:04
2816,1838,380000,2026-01-18 20:34:04
2817,9935,190000,2026-01-18 20:34:04
2818,6616,320000,2026-01-18 20:34:04
2819,6009,160000,2026-01-18 20:34:04
2820,5999,440000,2026-01-18 20:34:04
2821,9694,260000,2026-01-18 20:34:04
2822,4040,480000,2026-01-18 20:34:04
2823,4706,420000,2026-01-18 20:34:04
2824,8305,160000,2026-01-18 20:34:04
2825,3309,120000,2026-01-18 20:34:04
2826,8465,460000,2026-01-18 20:34:04
2827,2622,370000,2026-01-18 20:34:04
2828,269,360000,2026-01-18 20:34:04
2829,8239,360000,2026-01-18 20:34:04
2830,2230,500000,2026-01-18 20:34:04
2831,5251,110000,2026-01-18 20:34:04
2832,6032,80000,2026-01-18 20:34:04
2833,8860,490000,2026-01-18 20:34:04
2834,190,350000,2026-01-18 20:34:04
2835,1594,100000,2026-01-18 20:34:04
2836,7465,400000,2026-01-18 20:34:04
2837,1998,400000,2026-01-18 20:34:04
2838,3024,400000,2026-01-18 20:34:04
2839,8620,210000,2026-01-18 20:34:04
2840,5144,290000,2026-01-18 20:34:04
2841,3567,60000,2026-01-18 20:34:04
2842,7605,80000,2026-01-18 20:34:04
2843,1302,170000,2026-01-18 20:34:04
2844,9649,270000,2026-01-18 20:34:04
2845,9628,260000,2026-01-18 20:34:04
2846,1272,220000,2026-01-18 20:34:04
2847,9941,170000,2026-01-18 20:34:04
2848,535,30000,2026-01-18 20:34:04
2849,1845,70000,2026-01-18 20:34:04
2850,329,380000,2026-01-18 20:34:04
2851,8763,40000,2026-01-18 20:34:04
2852,7824,290000,2026-01-18 20:34:04
2853,2522,410000,2026-01-18 20:34:04
2854,485,170000,2026-01-18 20:34:04
2855,9575,220000,2026-01-18 20:34:04
2856,727,230000,2026-01-18 20:34:04
2857,5598,80000,2026-01-18 20:34:04
2858,4175,50000,2026-01-18 20:34:04
2859,6688,290000,2026-01-18 20:34:04
2860,5204,250000,2026-01-18 20:34:04
2861,2456,200000,2026-01-18 20:34:04
2862,682,300000,2026-01-18 20:34:04
2863,5483,80000,2026-01-18 20:34:04
2864,7670,410000,2026-01-18 20:34:04
2865,4653,330000,2026-01-18 20:34:04
2866,4604,390000,2026-01-18 20:34:04
2867,7296,400000,2026-01-18 20:34:04
2868,2569,170000,2026-01-18 20:34:04
2869,647,500000,2026-01-18 20:34:04
2870,6317,460000,2026-01-18 20:34:04
2871,4504,460000,2026-01-18 20:34:04
2872,912,100000,2026-01-18 20:34:04
2873,3200,440000,2026-01-18 20:34:04
2874,3189,440000,2026-01-18 20:34:04
2875,2145,330000,2026-01-18 20:34:04
2876,4379,380000,2026-01-18 20:34:04
2877,886,20000,2026-01-18 20:34:04
2878,3536,160000,2026-01-18 20:34:04
2879,7032,420000,2026-01-18 20:34:04
2880,5809,170000,2026-01-18 20:34:04
2881,9193,340000,2026-01-18 20:34:04
2882,7485,410000,2026-01-18 20:34:04
2883,1469,410000,2026-01-18 20:34:04
2884,4520,160000,2026-01-18 20:34:04
2885,8504,420000,2026-01-18 20:34:04
2886,4154,20000,2026-01-18 20:34:04
2887,3298,50000,2026-01-18 20:34:04
2888,2935,470000,2026-01-18 20:34:04
2889,3447,40000,2026-01-18 20:34:04
2890,5242,140000,2026-01-18 20:34:04
2891,3020,130000,2026-01-18 20:34:04
2892,8762,40000,2026-01-18 20:34:04
2893,9644,100000,2026-01-18 20:34:04
2894,383,450000,2026-01-18 20:34:04
2895,2992,230000,2026-01-18 20:34:04
2896,8269,70000,2026-01-18 20:34:04
2897,3437,390000,2026-01-18 20:34:04
2898,3151,250000,2026-01-18 20:34:04
2899,1382,190000,2026-01-18 20:34:04
2900,9935,110000,2026-01-18 20:34:04
2901,6450,310000,2026-01-18 20:34:04
2902,5746,150000,2026-01-18 20:34:04
2903,9193,70000,2026-01-18 20:34:04
2904,3985,70000,2026-01-18 20:34:04
2905,7529,60000,2026-01-18 20:34:04
2906,1393,500000,2026-01-18 20:34:04
2907,4885,90000,2026-01-18 20:34:04
2908,5652,340000,2026-01-18 20:34:04
2909,5164,190000,2026-01-18 20:34:04
2910,1577,380000,2026-01-18 20:34:04
2911,983,350000,2026-01-18 20:34:04
2912,9598,170000,2026-01-18 20:34:04
2913,5788,150000,2026-01-18 20:34:04
2914,5878,500000,2026-01-18 20:34:04
2915,7344,100000,2026-01-18 20:34:04
2916,7349,340000,2026-01-18 20:34:04
2917,74,190000,2026-01-18 20:34:04
2918,4824,280000,2026-01-18 20:34:04
2919,3074,10000,2026-01-18 20:34:04
2920,3233,80000,2026-01-18 20:34:04
2921,8440,270000,2026-01-18 20:34:04
2922,3824,460000,2026-01-18 20:34:04
2923,2096,150000,2026-01-18 20:34:04
2924,7726,200000,2026-01-18 20:34:04
2925,4859,490000,2026-01-18 20:34:04
2926,7203,130000,2026-01-18 20:34:04
2927,6754,360000,2026-01-18 20:34:04
2928,9879,290000,2026-01-18 20:34:04
2929,5340,480000,2026-01-18 20:34:04
2930,2901,370000,2026-01-18 20:34:04
2931,1582,430000,2026-01-18 20:34:04
2932,1756,120000,2026-01-18 20:34:04
2933,7042,100000,2026-01-18 20:34:04
2934,543,20000,2026-01-18 20:34:04
2935,7856,210000,2026-01-18 20:34:04
2936,5756,100000,2026-01-18 20:34:04
2937,7624,170000,2026-01-18 20:34:04
2938,1514,410000,2026-01-18 20:34:04
2939,2834,110000,2026-01-18 20:34:04
2940,2747,280000,2026-01-18 20:34:04
2941,2413,10000,2026-01-18 20:34:04
2942,7601,200000,2026-01-18 20:34:04
2943,8676,320000,2026-01-18 20:34:04
2944,7245,90000,2026-01-18 20:34:04
2945,7519,180000,2026-01-18 20:34:04
2946,2018,100000,2026-01-18 20:34:04
2947,6661,210000,2026-01-18 20:34:04
2948,9768,500000,2026-01-18 20:34:04
2949,2654,280000,2026-01-18 20:34:04
2950,5837,420000,2026-01-18 20:34:04
2951,7735,350000,2026-01-18 20:34:04
2952,2742,80000,2026-01-18 20:34:04
2953,7663,260000,2026-01-18 20:34:04
2954,1827,380000,2026-01-18 20:34:04
2955,6222,470000,2026-01-18 20:34:04
2956,1376,40000,2026-01-18 20:34:04
2957,4582,130000,2026-01-18 20:34:04
2958,5127,400000,2026-01-18 20:34:04
2959,8017,450000,2026-01-18 20:34:04
2960,2179,110000,2026-01-18 20:34:04
2961,4810,410000,2026-01-18 20:34:04
2962,6128,260000,2026-01-18 20:34:04
2963,4871,310000,2026-01-18 20:34:04
2964,7422,310000,2026-01-18 20:34:04
2965,8884,280000,2026-01-18 20:34:04
2966,5333,430000,2026-01-18 20:34:04
2967,4811,80000,2026-01-18 20:34:04
2968,8050,50000,2026-01-18 20:34:04
2969,6607,30000,2026-01-18 20:34:04
2970,639,250000,2026-01-18 20:34:04
2971,8633,50000,2026-01-18 20:34:04
2972,3136,180000,2026-01-18 20:34:04
2973,7801,140000,2026-01-18 20:34:04
2974,858,230000,2026-01-18 20:34:04
2975,6558,310000,2026-01-18 20:34:04
2976,5438,40000,2026-01-18 20:34:04
2977,6384,340000,2026-01-18 20:34:04
2978,4531,40000,2026-01-18 20:34:04
2979,7034,300000,2026-01-18 20:34:04
2980,9762,140000,2026-01-18 20:34:04
2981,6710,260000,2026-01-18 20:34:04
2982,4538,420000,2026-01-18 20:34:04
2983,3281,130000,2026-01-18 20:34:04
2984,9300,350000,2026-01-18 20:34:04
2985,9181,180000,2026-01-18 20:34:04
2986,2018,190000,2026-01-18 20:34:04
2987,1253,430000,2026-01-18 20:34:04
2988,6960,310000,2026-01-18 20:34:04
2989,9131,330000,2026-01-18 20:34:04
2990,9948,200000,2026-01-18 20:34:04
2991,2685,350000,2026-01-18 20:34:04
2992,3169,400000,2026-01-18 20:34:04
2993,8343,120000,2026-01-18 20:34:04
2994,4559,90000,2026-01-18 20:34:04
2995,4162,60000,2026-01-18 20:34:04
2996,8615,10000,2026-01-18 20:34:04
2997,5593,500000,2026-01-18 20:34:04
2998,4130,160000,2026-01-18 20:34:04
2999,60,500000,2026-01-18 20:34:04
3000,721,450000,2026-01-18 20:34:04
3001,5165,50000,2026-01-18 20:34:04
3002,5631,400000,2026-01-18 20:34:04
3003,2248,430000,2026-01-18 20:34:04
3004,707,310000,2026-01-18 20:34:04
3005,2288,410000,2026-01-18 20:34:04
3006,7474,360000,2026-01-18 20:34:04
3007,9428,450000,2026-01-18 20:34:04
3008,241,430000,2026-01-18 20:34:04
3009,977,120000,2026-01-18 20:34:04
3010,2920,300000,2026-01-18 20:34:04
3011,4753,70000,2026-01-18 20:34:04
3012,8498,270000,2026-01-18 20:34:04
3013,705,90000,2026-01-18 20:34:04
3014,5376,370000,2026-01-18 20:34:04
3015,7568,240000,2026-01-18 20:34:04
3016,6877,430000,2026-01-18 20:34:04
3017,6531,220000,2026-01-18 20:34:04
3018,7228,350000,2026-01-18 20:34:04
3019,8293,270000,2026-01-18 20:34:04
3020,5262,60000,2026-01-18 20:34:04
3021,8012,380000,2026-01-18 20:34:04
3022,4561,130000,2026-01-18 20:34:04
3023,7319,210000,2026-01-18 20:34:04
3024,8066,450000,2026-01-18 20:34:04
3025,8531,180000,2026-01-18 20:34:04
3026,7250,440000,2026-01-18 20:34:04
3027,4141,20000,2026-01-18 20:34:04
3028,7062,40000,2026-01-18 20:34:04
3029,8242,50000,2026-01-18 20:34:04
3030,6200,340000,2026-01-18 20:34:04
3031,6594,180000,2026-01-18 20:34:04
3032,3691,300000,2026-01-18 20:34:04
3033,6098,500000,2026-01-18 20:34:04
3034,2380,280000,2026-01-18 20:34:04
3035,8129,150000,2026-01-18 20:34:04
3036,9493,340000,2026-01-18 20:34:04
3037,4242,400000,2026-01-18 20:34:04
3038,3227,120000,2026-01-18 20:34:04
3039,5544,40000,2026-01-18 20:34:04
3040,2391,400000,2026-01-18 20:34:04
3041,2337,500000,2026-01-18 20:34:04
3042,2785,100000,2026-01-18 20:34:04
3043,5001,180000,2026-01-18 20:34:04
3044,5431,250000,2026-01-18 20:34:04
3045,383,420000,2026-01-18 20:34:04
3046,2974,40000,2026-01-18 20:34:04
3047,3076,420000,2026-01-18 20:34:04
3048,5760,280000,2026-01-18 20:34:04
3049,3312,260000,2026-01-18 20:34:04
3050,2355,70000,2026-01-18 20:34:04
3051,5358,330000,2026-01-18 20:34:04
3052,603,50000,2026-01-18 20:34:04
3053,3208,140000,2026-01-18 20:34:04
3054,1653,190000,2026-01-18 20:34:04
3055,6989,250000,2026-01-18 20:34:04
3056,8292,310000,2026-01-18 20:34:04
3057,8207,120000,2026-01-18 20:34:04
3058,6665,160000,2026-01-18 20:34:04
3059,5193,340000,2026-01-18 20:34:04
3060,3211,460000,2026-01-18 20:34:04
3061,9149,210000,2026-01-18 20:34:04
3062,9174,330000,2026-01-18 20:34:04
3063,4156,70000,2026-01-18 20:34:04
3064,2719,40000,2026-01-18 20:34:04
3065,4239,470000,2026-01-18 20:34:04
3066,3254,490000,2026-01-18 20:34:04
3067,7858,400000,2026-01-18 20:34:04
3068,1828,120000,2026-01-18 20:34:04
3069,8320,320000,2026-01-18 20:34:04
3070,9796,260000,2026-01-18 20:34:04
3071,8042,420000,2026-01-18 20:34:04
3072,1614,480000,2026-01-18 20:34:04
3073,4496,380000,2026-01-18 20:34:04
3074,1822,130000,2026-01-18 20:34:04
3075,8658,270000,2026-01-18 20:34:04
3076,4195,160000,2026-01-18 20:34:04
3077,3552,240000,2026-01-18 20:34:04
3078,2596,160000,2026-01-18 20:34:04
3079,4366,400000,2026-01-18 20:34:04
3080,4733,390000,2026-01-18 20:34:04
3081,5859,490000,2026-01-18 20:34:04
3082,7271,240000,2026-01-18 20:34:04
3083,5489,40000,2026-01-18 20:34:04
3084,9989,330000,2026-01-18 20:34:04
3085,815,100000,2026-01-18 20:34:04
3086,954,150000,2026-01-18 20:34:04
3087,5809,480000,2026-01-18 20:34:04
3088,3016,150000,2026-01-18 20:34:04
3089,9017,190000,2026-01-18 20:34:04
3090,2964,300000,2026-01-18 20:34:04
3091,2823,150000,2026-01-18 20:34:04
3092,6758,240000,2026-01-18 20:34:04
3093,4828,390000,2026-01-18 20:34:04
3094,5788,350000,2026-01-18 20:34:04
3095,7564,240000,2026-01-18 20:34:04
3096,1501,470000,2026-01-18 20:34:04
3097,1058,400000,2026-01-18 20:34:04
3098,875,430000,2026-01-18 20:34:04
3099,3597,490000,2026-01-18 20:34:04
3100,2146,110000,2026-01-18 20:34:04
3101,7016,70000,2026-01-18 20:34:04
3102,5581,120000,2026-01-18 20:34:04
3103,3752,340000,2026-01-18 20:34:04
3104,8343,260000,2026-01-18 20:34:04
3105,2974,60000,2026-01-18 20:34:04
3106,3215,330000,2026-01-18 20:34:04
3107,8940,470000,2026-01-18 20:34:04
3108,9525,240000,2026-01-18 20:34:04
3109,2132,250000,2026-01-18 20:34:04
3110,1394,300000,2026-01-18 20:34:04
3111,2668,200000,2026-01-18 20:34:04
3112,1332,220000,2026-01-18 20:34:04
3113,2366,320000,2026-01-18 20:34:04
3114,8758,320000,2026-01-18 20:34:04
3115,2940,220000,2026-01-18 20:34:04
3116,9534,430000,2026-01-18 20:34:04
3117,8993,240000,2026-01-18 20:34:04
3118,4559,140000,2026-01-18 20:34:04
3119,6610,350000,2026-01-18 20:34:04
3120,9967,250000,2026-01-18 20:34:04
3121,9155,70000,2026-01-18 20:34:04
3122,3667,370000,2026-01-18 20:34:04
3123,2582,40000,2026-01-18 20:34:04
3124,7143,20000,2026-01-18 20:34:04
3125,5374,240000,2026-01-18 20:34:04
3126,9770,30000,2026-01-18 20:34:04
3127,1345,180000,2026-01-18 20:34:04
3128,3733,50000,2026-01-18 20:34:04
3129,1004,120000,2026-01-18 20:34:04
3130,108,50000,2026-01-18 20:34:04
3131,3505,20000,2026-01-18 20:34:04
3132,8717,220000,2026-01-18 20:34:04
3133,4076,180000,2026-01-18 20:34:04
3134,6614,290000,2026-01-18 20:34:04
3135,9155,360000,2026-01-18 20:34:04
3136,2563,110000,2026-01-18 20:34:04
3137,795,120000,2026-01-18 20:34:04
3138,5349,250000,2026-01-18 20:34:04
3139,7191,240000,2026-01-18 20:34:04
3140,5918,200000,2026-01-18 20:34:04
3141,6876,460000,2026-01-18 20:34:04
3142,6104,360000,2026-01-18 20:34:04
3143,576,120000,2026-01-18 20:34:04
3144,5717,180000,2026-01-18 20:34:04
3145,4672,230000,2026-01-18 20:34:04
3146,8897,490000,2026-01-18 20:34:04
3147,5825,370000,2026-01-18 20:34:04
3148,1780,150000,2026-01-18 20:34:04
3149,9534,420000,2026-01-18 20:34:04
3150,3300,280000,2026-01-18 20:34:04
3151,6944,50000,2026-01-18 20:34:04
3152,680,180000,2026-01-18 20:34:04
3153,9292,90000,2026-01-18 20:34:04
3154,8823,460000,2026-01-18 20:34:04
3155,6725,60000,2026-01-18 20:34:04
3156,4958,180000,2026-01-18 20:34:04
3157,6403,90000,2026-01-18 20:34:04
3158,9808,460000,2026-01-18 20:34:04
3159,7996,310000,2026-01-18 20:34:04
3160,4328,130000,2026-01-18 20:34:04
3161,6046,240000,2026-01-18 20:34:04
3162,1898,260000,2026-01-18 20:34:04
3163,3358,380000,2026-01-18 20:34:04
3164,5623,100000,2026-01-18 20:34:04
3165,2459,170000,2026-01-18 20:34:04
3166,4607,220000,2026-01-18 20:34:04
3167,2780,200000,2026-01-18 20:34:04
3168,5457,350000,2026-01-18 20:34:04
3169,4344,200000,2026-01-18 20:34:04
3170,1486,230000,2026-01-18 20:34:04
3171,3236,490000,2026-01-18 20:34:04
3172,8140,390000,2026-01-18 20:34:04
3173,3126,180000,2026-01-18 20:34:04
3174,6118,210000,2026-01-18 20:34:04
3175,5753,140000,2026-01-18 20:34:04
3176,8288,140000,2026-01-18 20:34:04
3177,4617,30000,2026-01-18 20:34:04
3178,3417,290000,2026-01-18 20:34:04
3179,8718,320000,2026-01-18 20:34:04
3180,297,500000,2026-01-18 20:34:04
3181,3990,360000,2026-01-18 20:34:04
3182,6602,500000,2026-01-18 20:34:04
3183,6939,500000,2026-01-18 20:34:04
3184,6659,30000,2026-01-18 20:34:04
3185,7540,400000,2026-01-18 20:34:04
3186,8030,130000,2026-01-18 20:34:04
3187,2726,390000,2026-01-18 20:34:04
3188,4267,430000,2026-01-18 20:34:04
3189,9323,260000,2026-01-18 20:34:04
3190,3614,380000,2026-01-18 20:34:04
3191,5387,480000,2026-01-18 20:34:04
3192,3300,390000,2026-01-18 20:34:04
3193,2887,460000,2026-01-18 20:34:04
3194,1539,460000,2026-01-18 20:34:04
3195,9205,320000,2026-01-18 20:34:04
3196,8207,290000,2026-01-18 20:34:04
3197,2277,340000,2026-01-18 20:34:04
3198,2392,310000,2026-01-18 20:34:04
3199,5809,230000,2026-01-18 20:34:04
3200,6561,70000,2026-01-18 20:34:04
3201,1075,350000,2026-01-18 20:34:04
3202,8604,470000,2026-01-18 20:34:04
3203,2993,310000,2026-01-18 20:34:04
3204,9008,240000,2026-01-18 20:34:04
3205,9124,380000,2026-01-18 20:34:04
3206,6653,480000,2026-01-18 20:34:04
3207,1095,180000,2026-01-18 20:34:04
3208,1734,320000,2026-01-18 20:34:04
3209,4954,370000,2026-01-18 20:34:04
3210,6364,500000,2026-01-18 20:34:04
3211,8885,170000,2026-01-18 20:34:04
3212,1532,270000,2026-01-18 20:34:04
3213,8010,430000,2026-01-18 20:34:04
3214,671,410000,2026-01-18 20:34:04
3215,9827,390000,2026-01-18 20:34:04
3216,8336,310000,2026-01-18 20:34:04
3217,6267,490000,2026-01-18 20:34:04
3218,9194,390000,2026-01-18 20:34:04
3219,9993,40000,2026-01-18 20:34:04
3220,3135,460000,2026-01-18 20:34:04
3221,5222,160000,2026-01-18 20:34:04
3222,1957,500000,2026-01-18 20:34:04
3223,7791,420000,2026-01-18 20:34:04
3224,5162,350000,2026-01-18 20:34:04
3225,8519,140000,2026-01-18 20:34:04
3226,1641,200000,2026-01-18 20:34:04
3227,5396,150000,2026-01-18 20:34:04
3228,7685,130000,2026-01-18 20:34:04
3229,2345,230000,2026-01-18 20:34:04
3230,2034,50000,2026-01-18 20:34:04
3231,6180,140000,2026-01-18 20:34:04
3232,1699,80000,2026-01-18 20:34:04
3233,8142,330000,2026-01-18 20:34:04
3234,1597,340000,2026-01-18 20:34:04
3235,8768,360000,2026-01-18 20:34:04
3236,4427,300000,2026-01-18 20:34:04
3237,6293,40000,2026-01-18 20:34:04
3238,4587,390000,2026-01-18 20:34:04
3239,5674,390000,2026-01-18 20:34:04
3240,8582,10000,2026-01-18 20:34:04
3241,1169,180000,2026-01-18 20:34:04
3242,6636,60000,2026-01-18 20:34:04
3243,3413,190000,2026-01-18 20:34:04
3244,8525,250000,2026-01-18 20:34:04
3245,1048,240000,2026-01-18 20:34:04
3246,1125,400000,2026-01-18 20:34:04
3247,1624,390000,2026-01-18 20:34:04
3248,9407,480000,2026-01-18 20:34:04
3249,6177,470000,2026-01-18 20:34:04
3250,6426,410000,2026-01-18 20:34:04
3251,6556,400000,2026-01-18 20:34:04
3252,3177,300000,2026-01-18 20:34:04
3253,6836,80000,2026-01-18 20:34:04
3254,2659,430000,2026-01-18 20:34:04
3255,3225,310000,2026-01-18 20:34:04
3256,8283,80000,2026-01-18 20:34:04
3257,7374,400000,2026-01-18 20:34:04
3258,9515,350000,2026-01-18 20:34:04
3259,1772,450000,2026-01-18 20:34:04
3260,3017,260000,2026-01-18 20:34:04
3261,1834,220000,2026-01-18 20:34:04
3262,2908,450000,2026-01-18 20:34:04
3263,5604,170000,2026-01-18 20:34:04
3264,4663,40000,2026-01-18 20:34:04
3265,168,230000,2026-01-18 20:34:04
3266,7587,410000,2026-01-18 20:34:04
3267,5984,130000,2026-01-18 20:34:04
3268,3932,370000,2026-01-18 20:34:04
3269,4905,110000,2026-01-18 20:34:04
3270,6978,270000,2026-01-18 20:34:04
3271,6722,70000,2026-01-18 20:34:04
3272,6959,140000,2026-01-18 20:34:04
3273,9632,90000,2026-01-18 20:34:04
3274,3656,260000,2026-01-18 20:34:04
3275,2798,60000,2026-01-18 20:34:04
3276,7293,430000,2026-01-18 20:34:04
3277,3474,260000,2026-01-18 20:34:04
3278,1114,230000,2026-01-18 20:34:04
3279,7131,450000,2026-01-18 20:34:04
3280,9376,70000,2026-01-18 20:34:04
3281,5894,340000,2026-01-18 20:34:04
3282,8862,150000,2026-01-18 20:34:04
3283,3968,130000,2026-01-18 20:34:04
3284,5560,360000,2026-01-18 20:34:04
3285,614,340000,2026-01-18 20:34:04
3286,3754,260000,2026-01-18 20:34:04
3287,7240,40000,2026-01-18 20:34:04
3288,5158,20000,2026-01-18 20:34:04
3289,4108,390000,2026-01-18 20:34:04
3290,3721,200000,2026-01-18 20:34:04
3291,9870,90000,2026-01-18 20:34:04
3292,2747,200000,2026-01-18 20:34:04
3293,9045,280000,2026-01-18 20:34:04
3294,9877,480000,2026-01-18 20:34:04
3295,81,470000,2026-01-18 20:34:04
3296,7917,10000,2026-01-18 20:34:04
3297,4161,140000,2026-01-18 20:34:04
3298,9245,390000,2026-01-18 20:34:04
3299,6241,370000,2026-01-18 20:34:04
3300,9314,320000,2026-01-18 20:34:04
3301,9712,200000,2026-01-18 20:34:04
3302,4256,210000,2026-01-18 20:34:04
3303,3343,180000,2026-01-18 20:34:04
3304,9027,320000,2026-01-18 20:34:04
3305,1237,80000,2026-01-18 20:34:04
3306,2896,280000,2026-01-18 20:34:04
3307,8016,500000,2026-01-18 20:34:04
3308,8714,70000,2026-01-18 20:34:04
3309,8103,200000,2026-01-18 20:34:04
